timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
14762492,1.64842e-05,-5.52701e-05,-0.00042,0.999969,3.90087e-05,-4.04415e-05,-0.00782474,1.0,0.0,0.0,0.0,0
14789977,-8.71609e-05,-4.04998e-05,-0.000500252,0.99997,3.79265e-05,-4.08136e-05,-0.00776103,1.0,0.0,0.0,0.0,0
14822495,-4.59151e-05,8.40669e-05,-0.000498897,0.999971,3.7398e-05,-4.08662e-05,-0.00768542,1.0,0.0,0.0,0.0,0
14854972,-1.47045e-05,1.45615e-05,-0.000434554,0.999971,3.66335e-05,-3.97743e-05,-0.00761128,1.0,0.0,0.0,0.0,0
14885000,4.71254e-06,-7.47832e-05,-0.000392735,0.999972,3.67156e-05,-3.99003e-05,-0.00753428,1.0,0.0,0.0,0.0,0
14917513,2.1899e-05,-5.97347e-05,-0.000490621,0.999972,3.62791e-05,-4.06374e-05,-0.00745306,1.0,0.0,0.0,0.0,0
14950013,-1.67221e-05,-8.40044e-05,-0.00040156,0.999973,3.55352e-05,-4.10231e-05,-0.00738113,1.0,0.0,0.0,0.0,0
14982512,5.87494e-05,7.3133e-05,-0.000395644,0.999973,3.50348e-05,-3.98732e-05,-0.00730584,1.0,0.0,0.0,0.0,0
15012460,-0.000106558,-2.5406e-05,-0.000408369,0.999974,3.4428e-05,-3.88469e-05,-0.00723561,1.0,0.0,0.0,0.0,0
15045005,-1.55424e-05,-3.77491e-05,-0.000399564,0.999974,3.39672e-05,-3.82769e-05,-0.00716657,1.0,0.0,0.0,0.0,0
15074983,-9.48667e-05,1.54496e-06,-0.000343167,0.999975,3.44283e-05,-3.7481e-05,-0.00710115,1.0,0.0,0.0,0.0,0
15105018,-2.65502e-05,-8.28851e-05,-0.000397433,0.999975,3.44163e-05,-3.55304e-05,-0.00703062,1.0,0.0,0.0,0.0,0
15139972,1.40447e-06,-0.000176306,-0.000436254,0.999976,3.5349e-05,-3.39367e-05,-0.00694992,1.0,0.0,0.0,0.0,0
15167518,-0.000102798,-2.75111e-05,-0.000294665,0.999976,3.57427e-05,-3.22571e-05,-0.00689702,1.0,0.0,0.0,0.0,0
15199988,-0.000128755,6.43495e-06,-0.000350843,0.999977,3.51371e-05,-3.08773e-05,-0.00682365,1.0,0.0,0.0,0.0,0
15234993,5.24936e-06,5.03483e-06,-0.000306294,0.999977,3.52686e-05,-2.99417e-05,-0.00674901,1.0,0.0,0.0,0.0,0
15264956,5.82812e-05,1.29649e-05,-0.000339807,0.999978,3.52508e-05,-2.89293e-05,-0.00667836,1.0,0.0,0.0,0.0,0
15297554,-1.79743e-06,-8.10994e-05,-0.000362364,0.999978,3.60263e-05,-2.76007e-05,-0.00660503,1.0,0.0,0.0,0.0,0
15327524,5.07891e-05,-4.38855e-05,-0.000328974,0.999979,3.55851e-05,-2.62226e-05,-0.00654638,1.0,0.0,0.0,0.0,0
15359992,-4.90255e-05,3.99297e-05,-0.000342445,0.999979,3.59933e-05,-2.529e-05,-0.00648602,1.0,0.0,0.0,0.0,0
15389990,1.50614e-05,2.28186e-05,-0.000189542,0.999979,3.54373e-05,-2.48172e-05,-0.00641969,1.0,0.0,0.0,0.0,0
15420007,-9.28597e-06,-6.98887e-05,-0.000288734,0.99998,3.53086e-05,-2.41003e-05,-0.00635692,1.0,0.0,0.0,0.0,0
15452507,-4.31583e-07,4.67688e-05,-0.000291743,0.99998,3.49459e-05,-2.33765e-05,-0.00629616,1.0,0.0,0.0,0.0,0
15484969,-8.58709e-05,-6.8621e-05,-0.000211301,0.999981,3.49418e-05,-2.23797e-05,-0.00623255,1.0,0.0,0.0,0.0,0
15515166,5.40614e-05,-2.885e-05,-0.000300711,0.999981,3.54012e-05,-2.24329e-05,-0.00616815,1.0,0.0,0.0,0.0,0
15547503,-0.000108161,1.1571e-05,-0.000254122,0.999981,3.53266e-05,-2.30574e-05,-0.00611023,1.0,0.0,0.0,0.0,0
15580044,-4.38004e-05,5.73718e-05,-0.000121267,0.999982,3.56021e-05,-2.29327e-05,-0.00604147,1.0,0.0,0.0,0.0,0
15609762,-1.4461e-05,-3.37743e-05,-0.000331234,0.999982,3.62028e-05,-2.37449e-05,-0.00598239,1.0,0.0,0.0,0.0,0
15639794,-4.08707e-05,-5.88735e-05,-0.000202577,0.999982,3.6571e-05,-2.44346e-05,-0.00592458,1.0,0.0,0.0,0.0,0
15674763,-5.98751e-05,0.00024261,-0.000175991,0.999983,3.74778e-05,-2.49624e-05,-0.00585762,1.0,0.0,0.0,0.0,0
15707422,-3.80996e-05,4.19717e-05,-0.000187353,0.999983,3.77664e-05,-2.58645e-05,-0.00579293,1.0,0.0,0.0,0.0,0
15737292,-0.000122018,-5.28139e-05,-0.000221833,0.999984,3.68472e-05,-2.698e-05,-0.00573827,1.0,0.0,0.0,0.0,0
15769758,3.63066e-05,6.6447e-05,-0.000186063,0.999984,3.76122e-05,-2.69364e-05,-0.00567434,1.0,0.0,0.0,0.0,0
15799960,-6.13037e-05,1.45128e-05,-0.000256478,0.999984,3.76578e-05,-2.60212e-05,-0.0056244,1.0,0.0,0.0,0.0,0
15832227,-0.000119803,2.96366e-05,-0.000268953,0.999985,3.76699e-05,-2.5162e-05,-0.00557037,1.0,0.0,0.0,0.0,0
15862301,-2.94375e-05,6.06401e-05,-9.65601e-05,0.999985,3.80611e-05,-2.48098e-05,-0.00551098,1.0,0.0,0.0,0.0,0
15894788,-1.38605e-05,-5.66908e-05,-0.000104535,0.999985,3.90665e-05,-2.40043e-05,-0.00545899,1.0,0.0,0.0,0.0,0
15924577,-0.000201647,8.96993e-05,-0.000205061,0.999985,3.95891e-05,-2.20213e-05,-0.00539847,1.0,0.0,0.0,0.0,0
15957071,-1.26477e-05,7.80717e-05,-0.000175434,0.999986,4.02398e-05,-2.00125e-05,-0.00533799,1.0,0.0,0.0,0.0,0
15989545,-4.66497e-05,0.000103909,-1.9458e-05,0.999986,4.03096e-05,-1.84815e-05,-0.00528539,1.0,0.0,0.0,0.0,0
16022047,0.000111446,-7.1362e-05,-0.000262092,0.999986,4.10819e-05,-1.76259e-05,-0.00522304,1.0,0.0,0.0,0.0,0
16052012,5.23259e-05,4.26522e-06,-8.30926e-05,0.999987,4.17075e-05,-1.7243e-05,-0.00517097,1.0,0.0,0.0,0.0,0
16084564,-2.91716e-05,5.03542e-05,-0.000145934,0.999987,4.28773e-05,-1.59528e-05,-0.00510709,1.0,0.0,0.0,0.0,0
16112056,-2.3345e-05,-2.10841e-05,-6.40139e-05,0.999987,4.35537e-05,-1.59927e-05,-0.00506403,1.0,0.0,0.0,0.0,0
16144572,6.54799e-05,1.5779e-05,-7.82187e-05,0.999987,4.43369e-05,-1.53541e-05,-0.00500229,1.0,0.0,0.0,0.0,0
16177062,-8.32681e-05,-4.83088e-05,-5.77172e-05,0.999988,4.55499e-05,-1.58436e-05,-0.00494659,1.0,0.0,0.0,0.0,0
16209560,-0.000134906,-5.64935e-05,7.80172e-05,0.999988,4.59518e-05,-1.66349e-05,-0.00489061,1.0,0.0,0.0,0.0,0
16239562,-8.321e-05,-7.3567e-05,-8.51884e-05,0.999988,4.58866e-05,-1.75752e-05,-0.00484121,1.0,0.0,0.0,0.0,0
